customer_id,category,created_at,status
1109,Data,2025-05-28 11:41,Open
1109,Billing,2025-07-12 11:41,Closed
1109,Network,2025-08-21 11:41,Closed
1109,Call Quality,2025-05-23 11:41,Open
1109,Service,2025-09-10 11:41,Closed
1907,Data,2025-10-20 11:41,Closed
1907,Recharge,2025-06-24 11:41,Closed
1907,Data,2025-07-07 11:41,Closed
1907,Service,2025-10-22 11:41,Closed
1591,Call Quality,2025-10-11 11:41,Closed
1930,Network,2025-09-08 11:41,Closed
1930,Call Quality,2025-07-11 11:41,Closed
1930,Call Quality,2025-09-25 11:41,Open
1930,Network,2025-09-14 11:41,Closed
1930,Network,2025-08-30 11:41,Closed
1691,Service,2025-10-26 11:41,Closed
1691,Recharge,2025-08-23 11:41,Closed
1470,Network,2025-10-13 11:41,Closed
1720,Call Quality,2025-07-16 11:41,Closed
1720,Call Quality,2025-07-08 11:41,Closed
1720,Network,2025-08-15 11:41,Open
1682,Billing,2025-06-22 11:41,Closed
1682,Recharge,2025-07-22 11:41,Closed
1438,Recharge,2025-08-23 11:41,Open
1438,Network,2025-06-24 11:41,Closed
1438,Billing,2025-06-07 11:41,Closed
1438,Call Quality,2025-07-14 11:41,Closed
1438,Service,2025-10-15 11:41,Open
1107,Billing,2025-05-09 11:41,Open
1107,Data,2025-07-23 11:41,Closed
1107,Recharge,2025-05-20 11:41,Open
1107,Call Quality,2025-10-22 11:41,Open
1171,Network,2025-06-08 11:41,Open
1171,Call Quality,2025-09-27 11:41,Open
1171,Call Quality,2025-09-14 11:41,Closed
1171,Billing,2025-09-08 11:41,Closed
1185,Service,2025-06-04 11:41,Closed
1185,Service,2025-07-27 11:41,Closed
1185,Recharge,2025-07-03 11:41,Closed
1185,Billing,2025-06-09 11:41,Closed
1185,Support,2025-06-27 11:41,Closed
1564,Service,2025-07-08 11:41,Open
1564,Data,2025-09-06 11:41,Closed
1564,Billing,2025-10-30 11:41,Closed
1564,Recharge,2025-09-20 11:41,Closed
1412,Service,2025-07-14 11:41,Closed
1412,Recharge,2025-08-04 11:41,Closed
1517,Call Quality,2025-05-09 11:41,Closed
1517,Service,2025-05-12 11:41,Closed
1517,Service,2025-10-20 11:41,Open
1346,Data,2025-07-07 11:41,Closed
1346,Call Quality,2025-07-22 11:41,Closed
1872,Service,2025-09-17 11:41,Closed
1965,Billing,2025-08-11 11:41,Closed
1965,Support,2025-07-08 11:41,Open
1965,Support,2025-07-03 11:41,Closed
1965,Recharge,2025-06-14 11:41,Closed
1547,Support,2025-05-12 11:41,Open
1547,Recharge,2025-09-06 11:41,Closed
1547,Call Quality,2025-07-28 11:41,Closed
1547,Service,2025-05-29 11:41,Open
1615,Billing,2025-09-10 11:41,Closed
1615,Data,2025-08-19 11:41,Closed
1615,Call Quality,2025-08-28 11:41,Open
1454,Call Quality,2025-10-15 11:41,Closed
1361,Network,2025-10-15 11:41,Open
1361,Network,2025-08-14 11:41,Closed
1361,Data,2025-07-23 11:41,Open
1361,Network,2025-06-01 11:41,Open
1323,Service,2025-10-17 11:41,Closed
1323,Call Quality,2025-10-03 11:41,Closed
1323,Recharge,2025-07-24 11:41,Closed
1323,Support,2025-06-07 11:41,Closed
1323,Data,2025-10-26 11:41,Closed
1770,Billing,2025-06-23 11:41,Closed
1770,Network,2025-08-06 11:41,Closed
1770,Service,2025-08-08 11:41,Closed
1988,Data,2025-05-09 11:41,Closed
1969,Network,2025-10-11 11:41,Open
1969,Network,2025-08-30 11:41,Closed
1969,Service,2025-10-30 11:41,Closed
1969,Recharge,2025-05-16 11:41,Closed
1969,Data,2025-08-21 11:41,Closed
1423,Support,2025-05-26 11:41,Open
1423,Billing,2025-09-26 11:41,Open
1990,Service,2025-08-23 11:41,Closed
1990,Recharge,2025-10-23 11:41,Open
1990,Call Quality,2025-06-30 11:41,Closed
1990,Service,2025-06-21 11:41,Closed
1990,Call Quality,2025-07-16 11:41,Closed
1441,Recharge,2025-06-06 11:41,Closed
1441,Network,2025-10-04 11:41,Closed
1441,Network,2025-10-24 11:41,Closed
1441,Recharge,2025-06-19 11:41,Closed
1744,Support,2025-07-17 11:41,Closed
1911,Network,2025-08-27 11:41,Closed
1911,Call Quality,2025-09-30 11:41,Closed
1911,Billing,2025-05-25 11:41,Open
1911,Service,2025-06-07 11:41,Closed
1911,Recharge,2025-10-28 11:41,Closed
1624,Call Quality,2025-08-20 11:41,Closed
1624,Billing,2025-05-22 11:41,Closed
1624,Billing,2025-05-19 11:41,Open
1624,Recharge,2025-07-03 11:41,Closed
1247,Service,2025-10-22 11:41,Open
1247,Support,2025-05-05 11:41,Closed
1247,Recharge,2025-10-09 11:41,Closed
1247,Call Quality,2025-08-13 11:41,Closed
1247,Data,2025-06-06 11:41,Open
1577,Support,2025-06-18 11:41,Closed
1577,Recharge,2025-09-09 11:41,Closed
1577,Network,2025-08-31 11:41,Open
1577,Call Quality,2025-07-24 11:41,Closed
1577,Support,2025-06-09 11:41,Open
1559,Network,2025-05-15 11:41,Open
1559,Call Quality,2025-07-14 11:41,Closed
1559,Support,2025-08-22 11:41,Closed
1220,Data,2025-07-10 11:41,Closed
1220,Network,2025-08-23 11:41,Closed
1220,Service,2025-09-06 11:41,Closed
1220,Service,2025-09-23 11:41,Closed
1220,Network,2025-05-17 11:41,Open
1385,Network,2025-07-01 11:41,Open
1759,Network,2025-07-09 11:41,Closed
1759,Billing,2025-08-23 11:41,Closed
1759,Recharge,2025-05-14 11:41,Open
1759,Recharge,2025-09-24 11:41,Closed
1261,Service,2025-06-01 11:41,Closed
1261,Billing,2025-06-10 11:41,Closed
1261,Network,2025-05-27 11:41,Open
1261,Service,2025-06-19 11:41,Closed
1369,Data,2025-07-12 11:41,Closed
1369,Billing,2025-09-30 11:41,Closed
1369,Billing,2025-08-18 11:41,Closed
1369,Call Quality,2025-09-08 11:41,Open
1369,Billing,2025-07-27 11:41,Closed
1464,Support,2025-08-12 11:41,Open
1459,Billing,2025-06-12 11:41,Open
1459,Service,2025-08-29 11:41,Closed
1459,Call Quality,2025-08-28 11:41,Closed
1407,Billing,2025-10-19 11:41,Closed
1407,Call Quality,2025-05-15 11:41,Closed
1407,Support,2025-08-27 11:41,Closed
1407,Service,2025-06-27 11:41,Open
1407,Support,2025-10-15 11:41,Closed
1891,Data,2025-05-22 11:41,Closed
1036,Recharge,2025-05-27 11:41,Open
1036,Network,2025-06-18 11:41,Closed
1036,Billing,2025-05-26 11:41,Open
1036,Recharge,2025-06-14 11:41,Closed
1292,Service,2025-10-16 11:41,Closed
1292,Support,2025-06-03 11:41,Open
1292,Call Quality,2025-08-22 11:41,Closed
1971,Support,2025-06-06 11:41,Open
1971,Data,2025-08-06 11:41,Closed
1971,Recharge,2025-09-06 11:41,Closed
1971,Support,2025-09-02 11:41,Closed
1971,Service,2025-05-27 11:41,Open
1017,Network,2025-10-08 11:41,Closed
1017,Recharge,2025-10-12 11:41,Open
1017,Data,2025-05-14 11:41,Open
1531,Network,2025-10-24 11:41,Closed
1531,Data,2025-09-07 11:41,Open
1531,Recharge,2025-07-17 11:41,Closed
1531,Service,2025-05-24 11:41,Open
1139,Network,2025-06-11 11:41,Closed
1139,Data,2025-07-06 11:41,Closed
1139,Data,2025-07-18 11:41,Open
1310,Billing,2025-05-23 11:41,Closed
1310,Data,2025-05-31 11:41,Open
1310,Billing,2025-08-17 11:41,Closed
1310,Call Quality,2025-10-20 11:41,Closed
1310,Support,2025-08-02 11:41,Open
1007,Billing,2025-05-08 11:41,Closed
1007,Recharge,2025-10-20 11:41,Closed
1007,Service,2025-06-19 11:41,Closed
1007,Billing,2025-05-15 11:41,Open
1007,Support,2025-10-31 11:41,Closed
1308,Service,2025-08-28 11:41,Closed
1308,Service,2025-10-10 11:41,Closed
1308,Service,2025-07-30 11:41,Closed
1308,Network,2025-06-27 11:41,Open
1308,Support,2025-10-05 11:41,Open
1228,Billing,2025-09-17 11:41,Open
1228,Billing,2025-08-13 11:41,Open
1228,Call Quality,2025-06-16 11:41,Closed
1228,Call Quality,2025-08-29 11:41,Closed
1747,Support,2025-09-05 11:41,Closed
1747,Call Quality,2025-10-27 11:41,Closed
1747,Billing,2025-07-20 11:41,Closed
1747,Billing,2025-06-07 11:41,Closed
1747,Service,2025-06-01 11:41,Open
1760,Network,2025-05-10 11:41,Open
1760,Network,2025-10-17 11:41,Closed
1023,Service,2025-10-11 11:41,Closed
1023,Support,2025-05-26 11:41,Open
1023,Recharge,2025-06-10 11:41,Closed
1023,Billing,2025-05-09 11:41,Open
1707,Recharge,2025-10-30 11:41,Closed
1707,Billing,2025-09-01 11:41,Closed
1984,Network,2025-07-05 11:41,Closed
1984,Service,2025-09-26 11:41,Closed
1984,Support,2025-05-17 11:41,Open
1984,Call Quality,2025-05-30 11:41,Closed
1984,Recharge,2025-08-22 11:41,Closed
1567,Call Quality,2025-10-03 11:41,Closed
1567,Recharge,2025-05-13 11:41,Open
1567,Data,2025-09-05 11:41,Closed
1567,Call Quality,2025-07-02 11:41,Open
1567,Billing,2025-09-16 11:41,Closed
1524,Data,2025-07-23 11:41,Open
1524,Call Quality,2025-07-11 11:41,Closed
1524,Billing,2025-09-02 11:41,Closed
1524,Call Quality,2025-10-10 11:41,Closed
1524,Call Quality,2025-08-26 11:41,Closed
1570,Support,2025-06-14 11:41,Closed
1842,Recharge,2025-07-31 11:41,Closed
1842,Network,2025-09-10 11:41,Closed
1842,Service,2025-10-05 11:41,Closed
1842,Support,2025-06-06 11:41,Closed
1586,Call Quality,2025-10-23 11:41,Closed
1586,Service,2025-09-01 11:41,Closed
1586,Network,2025-10-10 11:41,Closed
1586,Call Quality,2025-10-27 11:41,Open
1899,Network,2025-06-06 11:41,Closed
1899,Data,2025-06-13 11:41,Closed
1899,Service,2025-05-29 11:41,Open
1899,Support,2025-09-07 11:41,Closed
1097,Billing,2025-09-23 11:41,Open
1097,Support,2025-08-03 11:41,Closed
1039,Service,2025-06-17 11:41,Open
1039,Support,2025-05-20 11:41,Open
1472,Network,2025-10-09 11:41,Open
1959,Recharge,2025-06-30 11:41,Closed
1959,Service,2025-07-30 11:41,Closed
1959,Service,2025-05-15 11:41,Closed
1959,Network,2025-07-11 11:41,Open
1959,Billing,2025-10-31 11:41,Closed
1160,Billing,2025-06-01 11:41,Closed
1160,Service,2025-10-07 11:41,Open
1160,Billing,2025-09-24 11:41,Open
1160,Call Quality,2025-06-15 11:41,Open
1142,Network,2025-08-04 11:41,Closed
1142,Service,2025-08-25 11:41,Closed
1272,Call Quality,2025-06-12 11:41,Closed
1831,Billing,2025-06-08 11:41,Closed
1831,Recharge,2025-08-24 11:41,Open
1831,Service,2025-07-05 11:41,Closed
1597,Data,2025-07-16 11:41,Closed
1597,Support,2025-05-25 11:41,Open
1597,Support,2025-08-18 11:41,Closed
1256,Recharge,2025-09-16 11:41,Closed
1256,Service,2025-06-08 11:41,Closed
1945,Recharge,2025-08-16 11:41,Closed
1945,Recharge,2025-05-11 11:41,Open
1945,Call Quality,2025-05-06 11:41,Closed
1945,Billing,2025-05-21 11:41,Open
1833,Service,2025-08-14 11:41,Closed
1833,Billing,2025-08-23 11:41,Closed
1833,Call Quality,2025-05-13 11:41,Closed
1730,Billing,2025-09-28 11:41,Closed
1730,Recharge,2025-08-19 11:41,Closed
1095,Billing,2025-07-31 11:41,Closed
1095,Data,2025-09-16 11:41,Closed
1095,Recharge,2025-10-30 11:41,Closed
1776,Data,2025-09-20 11:41,Closed
1776,Support,2025-10-29 11:41,Closed
1410,Billing,2025-07-20 11:41,Open
1410,Support,2025-09-18 11:41,Closed
1583,Data,2025-09-14 11:41,Closed
1583,Billing,2025-06-27 11:41,Closed
1223,Service,2025-07-30 11:41,Closed
1223,Billing,2025-05-09 11:41,Closed
1223,Support,2025-10-02 11:41,Closed
1223,Call Quality,2025-07-20 11:41,Closed
1223,Billing,2025-09-10 11:41,Open
1804,Call Quality,2025-07-09 11:41,Closed
1804,Billing,2025-06-04 11:41,Open
1804,Support,2025-08-26 11:41,Open
1758,Network,2025-07-29 11:41,Closed
1758,Support,2025-08-01 11:41,Closed
1758,Service,2025-10-21 11:41,Closed
1758,Data,2025-08-08 11:41,Closed
1495,Data,2025-07-26 11:41,Closed
1178,Billing,2025-08-28 11:41,Closed
1178,Service,2025-08-20 11:41,Closed
1178,Billing,2025-05-24 11:41,Open
1946,Recharge,2025-06-06 11:41,Closed
1946,Billing,2025-08-26 11:41,Closed
1946,Data,2025-10-24 11:41,Closed
1946,Data,2025-10-01 11:41,Closed
1780,Recharge,2025-09-30 11:41,Closed
1780,Call Quality,2025-08-24 11:41,Closed
1780,Service,2025-08-18 11:41,Closed
1098,Network,2025-09-10 11:41,Closed
1098,Network,2025-08-29 11:41,Open
1610,Recharge,2025-08-28 11:41,Open
1610,Data,2025-06-13 11:41,Closed
1841,Service,2025-10-05 11:41,Closed
1972,Support,2025-06-03 11:41,Closed
1716,Data,2025-05-14 11:41,Open
1716,Support,2025-06-03 11:41,Open
1716,Support,2025-08-07 11:41,Closed
1694,Service,2025-05-11 11:41,Open
1694,Service,2025-06-09 11:41,Closed
1694,Support,2025-05-16 11:41,Open
1694,Network,2025-06-28 11:41,Closed
1391,Data,2025-06-04 11:41,Closed
1081,Recharge,2025-05-15 11:41,Open
1058,Data,2025-07-22 11:41,Closed
1058,Service,2025-07-29 11:41,Closed
1058,Service,2025-09-02 11:41,Closed
1058,Data,2025-06-08 11:41,Closed
1058,Call Quality,2025-08-27 11:41,Closed
1343,Billing,2025-07-26 11:41,Closed
1343,Network,2025-08-11 11:41,Closed
1912,Billing,2025-09-19 11:41,Closed
1912,Call Quality,2025-07-14 11:41,Open
1912,Call Quality,2025-06-15 11:41,Open
1989,Service,2025-10-12 11:41,Closed
1989,Call Quality,2025-09-24 11:41,Open
1989,Data,2025-10-15 11:41,Open
1989,Data,2025-06-22 11:41,Open
1989,Data,2025-09-26 11:41,Closed
1427,Billing,2025-09-09 11:41,Open
1427,Data,2025-10-19 11:41,Closed
1427,Support,2025-05-08 11:41,Open
1427,Service,2025-07-05 11:41,Closed
1124,Data,2025-09-17 11:41,Closed
1233,Billing,2025-10-01 11:41,Closed
1233,Support,2025-05-09 11:41,Open
1233,Recharge,2025-06-19 11:41,Open
1233,Support,2025-09-16 11:41,Closed
1669,Billing,2025-05-27 11:41,Open
1669,Network,2025-09-19 11:41,Closed
1669,Network,2025-06-09 11:41,Closed
1617,Support,2025-06-12 11:41,Closed
1012,Data,2025-05-19 11:41,Open
1012,Billing,2025-06-19 11:41,Open
1650,Billing,2025-08-11 11:41,Closed
1650,Recharge,2025-06-09 11:41,Closed
1650,Recharge,2025-07-09 11:41,Open
1648,Network,2025-06-24 11:41,Closed
1392,Service,2025-09-11 11:41,Closed
1392,Support,2025-06-02 11:41,Open
1392,Recharge,2025-07-24 11:41,Closed
1392,Recharge,2025-05-20 11:41,Open
1056,Network,2025-10-13 11:41,Open
1056,Data,2025-07-11 11:41,Open
1056,Service,2025-07-06 11:41,Closed
1056,Data,2025-07-20 11:41,Closed
1313,Service,2025-05-25 11:41,Closed
1313,Network,2025-09-09 11:41,Closed
1313,Data,2025-08-07 11:41,Closed
1313,Data,2025-07-05 11:41,Closed
1869,Billing,2025-08-27 11:41,Open
1869,Service,2025-08-30 11:41,Closed
1869,Network,2025-10-18 11:41,Open
1869,Recharge,2025-05-19 11:41,Open
1869,Support,2025-10-04 11:41,Closed
1043,Network,2025-10-12 11:41,Closed
1043,Network,2025-05-15 11:41,Closed
1043,Data,2025-09-17 11:41,Open
1327,Recharge,2025-05-26 11:41,Closed
1327,Service,2025-06-04 11:41,Closed
1327,Support,2025-09-23 11:41,Closed
1553,Data,2025-10-07 11:41,Closed
1553,Support,2025-10-25 11:41,Closed
1579,Network,2025-07-12 11:41,Closed
1579,Network,2025-07-30 11:41,Closed
1579,Support,2025-10-04 11:41,Open
1579,Network,2025-10-28 11:41,Open
1154,Billing,2025-09-02 11:41,Open
1154,Network,2025-10-23 11:41,Closed
1154,Call Quality,2025-09-23 11:41,Closed
1154,Data,2025-08-12 11:41,Open
1154,Call Quality,2025-10-17 11:41,Open
1335,Service,2025-05-11 11:41,Closed
1335,Call Quality,2025-08-25 11:41,Open
1335,Service,2025-08-02 11:41,Closed
1335,Support,2025-10-04 11:41,Closed
1335,Service,2025-06-18 11:41,Open
1515,Support,2025-08-30 11:41,Closed
1830,Network,2025-05-06 11:41,Closed
1830,Service,2025-05-09 11:41,Open
1830,Call Quality,2025-10-25 11:41,Closed
1830,Billing,2025-06-22 11:41,Closed
1157,Recharge,2025-07-02 11:41,Closed
1157,Support,2025-05-13 11:41,Open
1052,Billing,2025-06-26 11:41,Closed
1052,Recharge,2025-10-14 11:41,Open
1052,Data,2025-07-14 11:41,Closed
1052,Data,2025-06-16 11:41,Closed
1052,Call Quality,2025-10-19 11:41,Closed
1403,Network,2025-10-01 11:41,Open
1457,Data,2025-07-09 11:41,Closed
1457,Call Quality,2025-09-14 11:41,Closed
1692,Billing,2025-10-24 11:41,Closed
1692,Data,2025-10-25 11:41,Closed
1590,Call Quality,2025-08-21 11:41,Open
1786,Service,2025-08-22 11:41,Closed
1786,Billing,2025-07-13 11:41,Closed
1786,Support,2025-09-07 11:41,Open
1093,Support,2025-05-16 11:41,Open
1093,Recharge,2025-09-17 11:41,Closed
1729,Network,2025-08-12 11:41,Closed
1443,Service,2025-09-27 11:41,Open
1297,Recharge,2025-10-27 11:41,Open
1297,Network,2025-07-06 11:41,Closed
1404,Billing,2025-07-22 11:41,Open
1404,Recharge,2025-05-11 11:41,Open
1404,Data,2025-05-10 11:41,Closed
1152,Network,2025-07-07 11:41,Open
1152,Network,2025-09-02 11:41,Closed
1152,Service,2025-05-17 11:41,Open
1136,Billing,2025-07-03 11:41,Closed
1136,Call Quality,2025-05-28 11:41,Open
1136,Billing,2025-09-29 11:41,Open
1136,Billing,2025-05-19 11:41,Open
1136,Service,2025-07-23 11:41,Open
1345,Service,2025-05-19 11:41,Open
1345,Support,2025-05-18 11:41,Closed
1085,Billing,2025-05-20 11:41,Closed
1085,Data,2025-05-18 11:41,Open
1085,Service,2025-07-18 11:41,Closed
1085,Billing,2025-08-14 11:41,Closed
1488,Service,2025-10-04 11:41,Open
1488,Recharge,2025-08-28 11:41,Closed
1835,Data,2025-10-09 11:41,Open
1835,Call Quality,2025-07-29 11:41,Open
1835,Data,2025-08-28 11:41,Closed
1835,Network,2025-10-01 11:41,Open
1832,Data,2025-05-07 11:41,Closed
1562,Service,2025-10-02 11:41,Closed
1409,Call Quality,2025-06-05 11:41,Closed
1409,Recharge,2025-08-02 11:41,Closed
1409,Recharge,2025-10-09 11:41,Closed
1409,Network,2025-07-05 11:41,Open
1409,Network,2025-05-19 11:41,Open
1269,Data,2025-08-23 11:41,Closed
1269,Data,2025-07-22 11:41,Closed
1269,Recharge,2025-06-10 11:41,Closed
1269,Support,2025-10-05 11:41,Closed
1269,Billing,2025-08-06 11:41,Closed
1088,Data,2025-07-03 11:41,Open
1789,Network,2025-07-31 11:41,Closed
1789,Network,2025-10-14 11:41,Open
1789,Network,2025-07-30 11:41,Closed
1789,Call Quality,2025-10-28 11:41,Closed
1514,Support,2025-10-28 11:41,Closed
1514,Support,2025-10-08 11:41,Closed
1514,Network,2025-07-27 11:41,Open
1514,Service,2025-08-28 11:41,Open
1514,Network,2025-09-07 11:41,Open
1940,Network,2025-10-28 11:41,Closed
1940,Network,2025-10-10 11:41,Closed
1134,Service,2025-07-27 11:41,Closed
1134,Recharge,2025-06-25 11:41,Closed
1134,Support,2025-05-05 11:41,Open
1134,Support,2025-05-22 11:41,Open
1733,Network,2025-06-02 11:41,Open
1733,Network,2025-08-24 11:41,Closed
1733,Billing,2025-05-15 11:41,Open
1733,Support,2025-06-23 11:41,Closed
1733,Support,2025-06-29 11:41,Closed
1493,Network,2025-09-22 11:41,Closed
1493,Billing,2025-06-23 11:41,Closed
1493,Billing,2025-07-10 11:41,Open
1926,Call Quality,2025-08-09 11:41,Open
1926,Network,2025-07-29 11:41,Closed
1203,Support,2025-07-04 11:41,Closed
1203,Network,2025-10-20 11:41,Closed
1203,Billing,2025-05-20 11:41,Open
1203,Service,2025-06-06 11:41,Closed
1695,Recharge,2025-09-17 11:41,Closed
1695,Data,2025-07-24 11:41,Closed
1405,Service,2025-05-15 11:41,Closed
1405,Network,2025-10-01 11:41,Closed
1644,Network,2025-07-26 11:41,Open
1644,Service,2025-10-12 11:41,Closed
1201,Data,2025-09-11 11:41,Closed
1201,Call Quality,2025-06-26 11:41,Open
1575,Data,2025-10-20 11:41,Open
1575,Data,2025-06-15 11:41,Closed
1575,Service,2025-10-16 11:41,Closed
1575,Data,2025-09-08 11:41,Closed
1670,Call Quality,2025-07-25 11:41,Closed
1670,Call Quality,2025-09-15 11:41,Closed
1253,Support,2025-09-02 11:41,Closed
1253,Service,2025-10-14 11:41,Open
1253,Network,2025-06-26 11:41,Closed
1253,Service,2025-08-27 11:41,Closed
1979,Support,2025-06-28 11:41,Closed
1979,Data,2025-08-08 11:41,Closed
1979,Support,2025-08-07 11:41,Open
1979,Service,2025-06-07 11:41,Open
1074,Data,2025-08-25 11:41,Closed
1074,Data,2025-07-01 11:41,Open
1074,Data,2025-08-31 11:41,Closed
1810,Recharge,2025-08-27 11:41,Closed
1810,Support,2025-08-16 11:41,Closed
1810,Support,2025-07-24 11:41,Closed
1810,Network,2025-05-10 11:41,Open
1754,Call Quality,2025-07-10 11:41,Open
1754,Billing,2025-08-03 11:41,Closed
1807,Data,2025-09-12 11:41,Open
1807,Network,2025-07-13 11:41,Open
1807,Billing,2025-06-03 11:41,Open
1807,Data,2025-05-13 11:41,Open
1807,Network,2025-07-28 11:41,Closed
1656,Call Quality,2025-07-20 11:41,Closed
1656,Call Quality,2025-06-21 11:41,Closed
1656,Support,2025-09-20 11:41,Open
1967,Service,2025-07-15 11:41,Closed
1967,Recharge,2025-08-15 11:41,Open
1967,Call Quality,2025-09-01 11:41,Closed
1992,Network,2025-07-01 11:41,Closed
1992,Network,2025-09-02 11:41,Closed
1992,Support,2025-08-30 11:41,Open
1992,Service,2025-07-23 11:41,Closed
1424,Recharge,2025-10-29 11:41,Closed
1424,Recharge,2025-08-24 11:41,Open
1424,Network,2025-08-07 11:41,Closed
1424,Call Quality,2025-07-21 11:41,Open
1434,Service,2025-10-19 11:41,Closed
1434,Network,2025-07-29 11:41,Closed
1434,Call Quality,2025-08-20 11:41,Closed
1434,Data,2025-10-27 11:41,Closed
1375,Billing,2025-10-01 11:41,Open
1375,Network,2025-06-08 11:41,Closed
1375,Call Quality,2025-09-26 11:41,Closed
1994,Recharge,2025-06-25 11:41,Open
1994,Recharge,2025-09-17 11:41,Closed
1994,Billing,2025-09-02 11:41,Closed
1994,Recharge,2025-09-26 11:41,Closed
1196,Billing,2025-06-16 11:41,Closed
1877,Data,2025-10-27 11:41,Closed
1353,Network,2025-06-20 11:41,Open
1025,Network,2025-07-15 11:41,Closed
1025,Call Quality,2025-07-17 11:41,Open
1025,Billing,2025-08-28 11:41,Closed
1025,Billing,2025-09-13 11:41,Closed
1671,Recharge,2025-08-17 11:41,Closed
1671,Network,2025-06-01 11:41,Closed
1671,Recharge,2025-08-19 11:41,Open
1174,Network,2025-06-25 11:41,Closed
1174,Recharge,2025-07-22 11:41,Closed
1174,Data,2025-06-13 11:41,Closed
1174,Network,2025-10-01 11:41,Closed
1359,Billing,2025-06-24 11:41,Closed
1359,Billing,2025-08-26 11:41,Closed
1359,Service,2025-10-05 11:41,Closed
1453,Data,2025-07-27 11:41,Closed
1453,Recharge,2025-08-29 11:41,Open
1453,Support,2025-05-27 11:41,Closed
1453,Support,2025-08-28 11:41,Closed
1453,Data,2025-08-12 11:41,Closed
1150,Network,2025-07-06 11:41,Closed
1150,Recharge,2025-08-29 11:41,Closed
1150,Data,2025-10-29 11:41,Open
1150,Call Quality,2025-08-12 11:41,Open
1452,Support,2025-06-13 11:41,Closed
1452,Billing,2025-10-21 11:41,Closed
1046,Service,2025-08-17 11:41,Open
1046,Billing,2025-08-06 11:41,Open
1046,Service,2025-09-10 11:41,Closed
1046,Recharge,2025-08-16 11:41,Closed
